	T-cell	Cancer-1	Cancer-2	Myeloid-1	Cancer-3	Cancer-4	Oligo	Cancer-5	Myeloid-2	Myeloid-3	Myeloid-4	Cancer-6	Giant Cell Cancer	Cycling	Vasculature-2	Other Immune-1	Vasculature-2.1	Other Immune-2
EPB41	0.0013420060110536389	0.0	0.0008096543713239552	0.0005371076106572181	8.589546344142552e-05	0.00026619470973115403	0.0	4.837267801193051e-05	0.0002721623333323726	0.0	0.0008471000418530565	0.001788480247444075	8.012764726983394e-05	0.00037676921614845433	0.0	0.0005645825899319896	0.00015332696412443867	0.00033243926118320437
GCA	0.0	0.00037896230679250616	0.0	0.0004859390735003465	6.802988222471529e-05	3.5703979579114154e-05	0.000957927309021629	0.000392309198055687	0.0008421638255985505	0.0	0.003225999343421447	6.704957545341066e-05	9.915465435862419e-06	0.00041154382662819103	4.9574783074064214e-05	1.7410912424416513e-05	0.00011874390210968132	0.00025045352126813443
HPGD	0.0004333305214156712	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.804729993954691e-05	0.0	4.331423422622538e-05	0.0	0.0	6.700393460660929e-05	0.0	0.00018739653624592876	0.0003403760073173888	0.008912294254099716
GLT1D1	0.0	0.0	1.3069871552637047e-05	0.0	0.0	0.0	0.0	0.0	0.0003256905857273806	0.0	0.002717868447543905	2.5478734879402894e-05	0.0	0.0	0.0	9.078918975413732e-05	0.0	2.015239332618245e-05
CD36	0.0	4.399092068212568e-05	4.6109460637550614e-05	0.0	0.0	0.0	0.0	0.0	0.002288071564187028	0.0	9.193694783754595e-05	7.468758442431371e-06	6.608010232716928e-05	0.0	0.0008287267400024411	0.00014131437269144533	0.00019444500137278493	0.0
CXCL5	0.0	0.0	0.0	0.0	9.142922808857467e-05	0.0005117059792293058	0.0	0.0002448499512314374	0.0004314004431155736	0.00032160091966203604	0.0	0.0002543659429406926	0.0002540269175383507	0.0	5.118901183465134e-05	0.0	0.0	0.0
ST3GAL1	0.0012930768102294595	0.0	2.1412160088511655e-05	0.00041803208405782476	0.0003967379314952462	0.00019831755545960877	0.0	0.0001983641257006034	0.0008492248910388955	0.0009972601199777422	0.00045097541294011374	6.145424678917769e-05	0.0008901680355241083	0.0	3.150449685293878e-05	6.031385719345087e-05	0.0008328056190762199	0.0005286022439499752
AK5	4.658539404008743e-05	1.6812946692567557e-05	0.0	0.0	0.0	0.0	0.0032476528997745784	3.410291878959877e-05	0.0	0.0	0.0	0.00018959834048558712	0.00025511092178560175	0.0	0.00048174515877003645	0.0	0.0	0.0
FBLN2	0.0	0.0	0.0	0.0	0.0	8.321991594843947e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0021568498418680195	0.0	0.001860259632291644	0.00012531934998987593	0.0006527803805470915	0.0005646223740164254
KLHL6	0.0005184898609868459	0.0	0.0	0.0012537904308359748	0.0	0.0	0.0	0.0	0.000376734352350444	0.001137717344254845	1.9131158218312384e-05	0.0	0.0	0.0	0.0	0.002746998155202651	4.945497086224016e-05	0.0013015589922978786
LGMN	0.0	0.0008220836958028801	0.00011400268468847668	0.0018863825913636272	0.00028578882721922425	0.0002686093857449073	0.00023350152189797728	0.0003283207093624811	0.0014945318141590164	0.00037183920118179453	0.0	0.00015062190955928887	0.0006130559743508679	9.083571306334213e-06	0.0004048514943433645	4.678202377935569e-05	0.00035332537056506234	0.0
DPP4	0.0011189840447640915	2.0510215786032243e-05	0.0	0.0	0.0005761584493838605	0.00041223451989908487	0.0	0.0	0.00010825414601318465	0.0	0.0	0.0	0.000555666687911816	0.00014444074777190694	0.0	0.0	0.0	0.00019328063739571422
LY9	0.0009249460052306598	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0640851280265155e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.002087043942921851	0.0	3.856792225470963e-05
SAMD3	0.0011757183368647456	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.646977441621581e-06	0.0	0.0	0.0
OLFML3	0.0	0.0	0.0	0.0020742533388304575	0.0	0.00155193107011016	0.0	0.0	8.095909237985475e-05	0.0	0.0	0.0	0.0018052502090664378	1.4405137141691976e-05	0.0009957774859533518	0.0	0.0001402108858613304	0.0
IGKV4-1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005079084411213358	0.0	0.0
AQP3	0.0010352412603865497	0.0	0.0	0.0	1.0008944130034598e-05	2.498709353264237e-05	0.0	0.0	0.0	0.0	0.0	9.05513541513694e-05	0.00019176336959589308	0.00017669932103776397	0.0	0.0013419859991637595	0.0	0.00015357905554753019
RGS18	0.0	0.0	0.0	0.0006277528547940969	0.0	0.0	0.0	0.0	0.000939409540290329	0.0	0.002475017136169579	0.0	0.0	4.226518965393814e-05	0.0	5.721569336587799e-05	0.0	3.083637730942585e-05
TNFSF8	0.0009697980449237071	0.0	0.0	0.00040010732950200557	0.0	0.0	0.0	0.0	0.0006341384097986748	0.0	0.0003777936968104133	0.0	0.0	0.0	0.0	0.0001266015324601278	0.0	0.0
ISG15	0.0005541377613476325	0.0008177727299226808	0.00013288941259004172	0.0001828779327258663	0.0	3.369836342100253e-05	0.0006998712618726615	0.0005581618963074153	0.00031154774260381564	0.0005100929061443866	8.101358101701288e-05	0.0	0.000983963628846919	0.00016681413461433465	0.00044651050667569734	0.00012819469608347023	0.0007905066644863946	0.00016589058712149037
TUBB4A	0.0	0.0	0.00016122179409047056	0.0	0.0	0.0	0.0032244895953264076	0.0	0.0	0.0	0.0	0.00014827132720164054	0.0	0.0	0.0	0.0	0.0	0.0
BCL2L11	0.0008593099054578803	0.00046426993810905144	0.00021271577038351857	3.097299873282589e-05	0.00033243451144614005	7.56998481744863e-05	7.03200933963312e-05	0.00014020407779070693	0.0006826322672553469	0.0006160081580683236	5.531028529225098e-05	0.0005558852542198122	0.0003046529192581661	0.0	0.0001661047215807668	0.0030314636429228103	0.0002394927959791842	0.00034396845747299335
ARHGAP15	0.0011174288527304919	0.0	0.0	0.000680877670962472	0.0	0.0	0.0	0.0	0.0003991596665010088	7.142454021511538e-05	0.000942790907646306	0.0	0.0	0.00027064383994435896	0.00011002128380919084	0.00043920841618338264	0.0	0.0009305042931257772
LST1	1.4595821652235897e-05	0.0	6.714245139281699e-06	0.0012762981340299982	0.0	0.0	0.0	0.0	0.0017058260904491435	0.0004806625717614538	0.0017925676979904726	0.0	0.0	0.0	0.0	0.0	0.0	9.857886703731388e-05
FSTL1	0.0	0.0008399827816600358	0.0	0.0	0.00019525557099585753	0.0014059561313068472	0.0	0.002090612170431755	0.0	0.0	0.0	0.0	0.0029353905445856513	0.0006579810066275309	0.001649880944090091	0.0	0.001538092528671911	0.0
IGHV1-18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0035956911125901918	0.0	0.0
CCNB1	0.0	0.0	0.0	0.0	4.444744264383708e-05	0.0001358621249455906	4.46741321508584e-06	9.356282514999939e-05	0.0	0.0	0.0	0.0	0.0005415342312195134	0.009249406868708404	0.0	0.0	0.0	0.0
TAC3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0055548497104853205	0.0	0.0	0.0	0.0	0.0	0.0
KLRC2	2.601317137284232e-05	0.0	0.0031386621214262098	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.253082582435502e-05	0.0	0.0	0.0	0.0003251255132329384	0.0	0.0
ALCAM	8.460591334881549e-06	0.0007767055169950749	0.002716578642148708	0.0007230850702153332	0.0	0.0004099405485517256	0.0019446239973879573	0.00030128987152684076	0.0009928420521178555	0.0005708402072567019	0.0	0.0	7.071639056386895e-06	0.0008786669610237109	0.0005398632305032327	0.00030587062237481463	0.0001310559967285634	4.389644142766802e-05
PIK3CG	0.0006971999516780953	0.0	0.0	0.0009081979486552583	0.0	0.0	0.0	0.0	0.0010820364025782708	0.0	0.0007509924805820041	0.0	0.0	0.00036948474946369423	0.0	0.0018471394392378336	4.024206148671353e-05	0.0009724778791195397
ARHGAP4	0.0011561844669437517	0.0	1.5992521962726112e-05	0.0013270543681974457	0.0	1.448239091791462e-05	0.0	0.0	0.001185985313703289	0.0001836667192857309	0.0003611773021743881	1.8783597208308742e-05	0.0	8.166092485234804e-05	0.0	5.0353182401644485e-05	0.00017061489574954626	0.00034576875933480823
PYHIN1	0.0011590920009926721	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7568926664305288e-06	0.0	0.0	0.0	0.0
JAG1	0.0	0.0011746698442723323	0.00023392757821874774	6.088449250444513e-05	0.002253892607868652	0.0010838407990266814	0.0	0.0	0.00011316151326622093	0.0	3.159254106001754e-05	0.0005967068044813296	0.0	0.00025787163440182167	0.0025537875543931213	0.0	0.0011771482361657248	4.407154641958487e-05
IGHJ6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005673230213304903	0.0	0.0
HAL	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.871807157359726e-06	0.0	0.0	0.0027732554011308326	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ADGRE5	0.0014679488363040386	0.0006500608642874957	0.0	0.0	0.00010148777014776088	0.0006191560539192422	0.0002513694895397281	0.0	0.00024227737971652255	0.000770487476562917	0.001758629818031908	0.0	4.245735186857528e-05	0.00012458625448299714	0.00039430661733022196	0.00033098286945125265	0.0	0.0004901196269570286
MAFF	0.000294135336296599	0.00045417615026114433	0.0003495001202214988	0.0	0.000672590569281802	0.0007600600189834853	0.0004481193407724428	0.0005067264747413954	0.0	0.004859481982165523	0.00013366843255077667	0.00010805371841073557	0.0002034745510873393	0.0	0.0005538216588886466	2.8572004749136455e-05	0.00047748628966507817	0.0009359798768214404
RASAL3	0.0013290866417052232	0.0	0.0	0.0006875512843849915	0.0	0.0	0.0	0.0	0.0002101565773909814	0.0	9.345178119605295e-05	0.0	0.0	8.00716606445942e-05	0.0	0.00021348830160751095	9.533851173903311e-05	0.0004723831251325651
DEFA3	0.0	0.0	0.0	0.0	3.6901011114763476e-06	0.0	0.0	3.445224699807842e-05	0.0	0.0	0.0006999668623969431	0.0	0.0	0.0003219163647466578	0.0	0.0	0.0	0.0016411863220033643
CLEC4D	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005962854923361392	0.0	0.002500294142377874	0.0	0.0	0.0	0.0	0.0	0.0	3.501112545905528e-05
GPC1	0.0	0.0014005386077611916	0.0007148545595282623	0.0	0.0016235405090500178	0.001942895218353962	0.00010286676693518642	0.0019102262815415643	0.0	0.0	0.0	0.0001598124326169157	0.001721911242251023	0.00039244410041943203	0.0001815841378380823	0.0	0.0	0.0
GRAP2	0.0009661869024631314	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001007404590348772	0.0	0.0	0.0	0.0036598956771257476
LAT	0.0014435071305148588	0.0	4.7459114824383e-05	0.0	0.00012195683955411076	0.0	6.160511614979123e-06	0.0	0.0	0.0	0.0	0.0	0.0005821410580512737	0.00026302060601621506	0.0	0.0	0.0	0.0017379969812421
CDKN1C	3.037702798823813e-05	0.0	0.0008605857871702951	0.00014428932331047814	0.0001272935954353003	0.0	0.0024532561461632326	0.0	0.00015643619412670994	9.37520205631009e-05	7.791523100949722e-06	0.0005843459450152981	0.00037322392786505454	0.0	0.0003709161308046043	0.0002700616006170116	0.0001267707456592433	3.112802634994133e-05
MMP8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.8261006748842985e-05	0.0	0.0	0.00102498092022265	0.0	0.0001900434813862708	0.0002244982775477052	0.0	0.0	0.0	0.0011054444308312534
TNFRSF25	0.0010382635120000875	5.9787360037519006e-05	0.0	0.0002592855754117392	6.14400881994371e-05	0.00011235120353594816	0.0	2.241934721415483e-05	0.0	0.0	0.0	0.0006422689024169679	2.1419837777576265e-05	0.0	0.0	0.0	0.0004426155172576091	0.0
GBP1	0.0005484646703347346	0.0009162141325408088	0.0	0.00012202888771240531	0.0001600488517157808	0.0010800832971085588	0.0001931676827230058	0.001590657977903082	0.0001870573305020993	0.0014700401164964912	0.0002405394219444386	0.0	0.0011226804528622872	0.00044419172089625163	0.00033815548217716634	0.0	0.00042969036112652423	0.0
TES	0.001073627522077979	0.0	0.0	3.6094984524763754e-06	0.0	0.0	0.0	0.0	0.0010040879075300393	0.001105706673954695	0.0006522006660016489	0.0	0.0	0.00021024444597411723	0.0002990874026412615	0.000534543246125835	0.0008294485051088737	0.0003323562375395581
SOCS3	0.000321315607564338	0.000521071592709431	0.0	0.0	0.0006766855950234108	0.0009968097035287994	0.0006808808194207818	0.0017043220006762493	0.0002967333460068545	0.003207052568803249	0.00028898871842781166	2.4351704693363217e-05	0.0008322679142937971	0.0	0.0012954845685457523	0.00103264784220149	0.0012137724085406602	0.0
DPP6	0.0	0.002314397841301777	0.002339920630254713	0.0	0.0013432089278926057	0.0002503171563918801	0.0004400998718646194	0.0006056587908722523	0.0	0.0	0.0	0.0007668396855190318	0.0	0.0	0.0	0.00010745025868481655	0.0	0.0
TTYH2	1.2692202951745173e-05	0.0006352420825887148	4.358449761892384e-05	0.0003834125782245547	0.0	8.380925903419261e-05	0.00301231799212992	0.0005570554382233024	0.00024838324078245395	5.9726942812348656e-05	0.0	0.0	6.091943221873724e-06	0.0	0.00013459595610748083	3.157579811175046e-05	0.0009053433697450503	0.0001574295479348505
SPRY1	0.00015620996726633095	0.0005706654106763362	6.929653641491262e-05	0.0013980805120120013	0.0006863876534815493	0.00022732253209723386	0.0	0.0	0.0	0.0	0.0	0.00010009825000624562	0.00037245316544279994	0.0	0.0007162650090905973	0.00021766590711535524	0.00206942190905586	7.778526574585582e-05
NRN1	0.0	0.0003778699504581622	0.00030579109031062	0.0	0.004784192327753247	0.00016406089338463233	0.0	0.0001492006233026365	0.0	0.0	0.0	0.0003054300052745857	0.00027813378740668463	0.0	0.00010237918958266717	2.350583758290602e-06	0.00038949302294277933	0.0
CLEC10A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002376110120026339	0.0	0.0	0.0	0.0	0.0	0.0	5.4017519464791475e-05	0.0	9.426534432848684e-05
CTSG	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.888443296902836e-05	0.0	0.0	3.549935308428137e-05	0.0	0.0	0.0	0.012901943328900637
PLXDC1	0.0002918814087604674	0.0006094572520125133	0.0	0.0007446325362929149	4.2912761916890174e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.00017621176694128005	0.000824936285827021	0.0	0.0021811780102202133	6.727852354429584e-05	0.00043766565534049347	0.0
TSPYL2	0.0014362760249621138	0.0001956474302469213	0.0007662735968772906	0.0	0.001020215103891981	0.0003345299913744838	0.0003372193304764703	0.00017495014742687892	0.0	0.0010151297858621005	1.1523174354610073e-05	0.0002838772610063801	0.0004842989201499346	0.0	0.0004842961914328778	0.000605069887962006	0.0001433958327576237	0.0007444008674262237
VWA1	0.0	0.000717467964695879	0.0	0.0	0.00022227168023883468	0.0002760803137704758	0.0027232500989519317	0.0	0.0	0.0	0.0	0.0	0.00021645464653081986	0.0	0.0004159413931770651	7.55799207417121e-08	0.0025059246244362476	0.0
NABP1	0.0005888202728878281	0.0	0.0001810963927506979	0.0009523464226037478	0.0	0.0003742129611226662	4.734375182959978e-05	1.64104782272546e-05	0.0006791912632086199	0.0005206435082253779	0.0018542716248706027	0.00011064478678389393	0.00020641158382211363	0.0	8.331476253608486e-05	0.0006372490279124379	0.00011515158492779025	0.0002901514893002316
GALNT15	0.0	0.0	0.0	0.0	0.0001183134951407056	0.00048190978610709276	0.001714824782339429	0.0025005630658981597	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001441089192134096	0.0
PROK2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0025205340747559	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ECSCR	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0063542443747942635	0.0
PLVAP	0.0	0.0	0.0	0.0009095198121831767	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00012391556553236423	0.0036698527968841523	0.0
NKAIN2	0.0	0.0	0.0	0.0	0.0	0.0	0.003367048169975367	0.0	0.0	0.0	0.0	9.775128013593732e-05	0.0	0.0	0.0	0.0	0.0	0.0
ANGPTL4	0.0	0.0	0.0	0.0	0.001976773292293008	0.0003319901754904419	6.344925102621875e-05	0.00042826213097289567	0.0001509794676027891	0.00018172968115207723	0.0	0.0	0.0012702333608428532	0.0	0.0006864766609881291	0.0	0.0001346750246044914	0.0
HSPB8	0.0	0.0	0.0	3.762059758464243e-07	0.0	0.0005059456284272745	0.0	0.00390107202651646	0.0	0.0	0.0	6.829101642680242e-05	0.0	0.0	0.0014223704818402193	0.0	5.498283157809049e-05	0.0
CEACAM8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.784362801268127e-05	0.0	0.0	0.001018521205873053	0.0	0.0	0.0003509225891948581	0.0	0.0	0.0	0.0018447388835802054
LILRB2	0.0	0.0	0.0	9.921127935359785e-05	0.0	0.0	0.0	0.0	0.0021857347022572983	5.2921750130778826e-05	0.001725258380893008	0.0	0.0	0.0	0.0	0.0	0.0	1.7353274134468257e-05
ROBO4	0.0	0.0	0.0	5.22972900559139e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006114344907727036	0.0
RGL4	0.0005487857330437553	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0017797883115329806	0.0	0.0	0.00015692964112639773	0.0	0.0	0.0	0.0003722531852852593
RNF144B	0.0	0.0	0.0	0.000496735933045833	0.0	0.0	0.0	0.0	0.0011430570244037462	0.002392464488060838	0.0011443602564392222	0.0	0.0	0.0	0.0	5.630377279515617e-05	0.0010906994742821503	0.0
SIRPB1	0.0	4.789459942150389e-06	0.0	0.0001759082998441274	0.0	0.0	2.4817992998465152e-05	0.0	0.0008364050128274047	0.0	0.0027084089293834867	0.0	0.0	0.0	0.0	8.457872237336333e-05	0.0	4.093159879114787e-05
SEPTIN1	0.0013279663192727166	0.0	0.0	0.0	0.0	2.48529395331964e-06	9.28019937742533e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.00021499885035857066	5.401226754718877e-06	0.0002771784420863839	0.0	7.008553856362633e-05
EPB41L3	0.0	0.0	0.00020095474586807112	0.001321317833981929	0.0	0.0	0.0014944498679434518	0.0	0.002468066963292028	0.00024284416843492387	0.0	3.0475372305126516e-05	0.00010356938170902681	0.0	0.00010562713369744574	0.0	3.352995400478454e-05	0.0
CDC14A	0.0011347828720944867	6.240789039793228e-05	9.140344336654794e-05	0.00012358694453278862	9.731349135358877e-05	5.933648435070161e-05	0.0	0.00015831484247910279	8.454473107765196e-05	0.00023392940024643521	9.282636225997916e-05	2.556436482260483e-05	2.5981071220069773e-05	0.00015222457221311566	6.1032417890700974e-05	0.0	0.0003401328726977401	0.00020076274473973478
IGHV3-7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0048702681802256734	0.0	0.0
AC233755.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004266270292261927	0.0	0.0
DOK2	0.001036934704756529	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0013858794843550468	0.0	0.0	0.0	0.0	7.585141083283215e-05	0.0	0.0	0.0	0.00014775322511717773
SLC17A6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0053844419785621265	0.0	0.0	0.0	0.0	0.0	0.0
CXorf21	0.0	0.0	0.0	0.0013177011191126298	0.0	0.0	0.0	0.0	0.00011590057035373477	0.00219147139693987	7.372244624266475e-05	0.0	0.0	5.660438016891241e-05	0.0	0.0009050103074641704	0.0	0.00028447827256039055
HP	0.0	3.7327003766464323e-07	0.0	0.0	0.0	0.000387834171204151	0.0	0.0011529203802911993	0.00019088720278046298	0.0	0.000625765336943733	0.0	0.0	0.00014454940206011312	0.0	0.0	0.0	0.00042308180054675216
KCNQ1OT1	0.00015704373605066648	0.0004842507080749416	0.0012433473889336495	6.843750187205706e-05	0.0007849866234195504	3.596582005368635e-05	0.0004763664957794045	0.0	5.335859076192393e-05	0.00024896984843103407	0.00012909111048342472	0.000509204340181718	0.0005318163035954099	0.0001829173561016776	0.00015919747493994016	0.0003294502600647987	0.00011630311772357381	0.0001450560230092436
PEG3	0.0	0.00016655497682900594	0.0018234563070106493	0.0	0.00045571227450774454	0.00011686951766873269	0.001039574560048988	0.0005822120880202844	0.0	0.0	0.0	0.002956522401036817	1.0780376566760045e-05	0.0	0.0002968877572202447	1.9627921545988135e-06	0.0	0.0
PCED1B-AS1	0.0014132196278122675	0.0	0.0	0.0009013140782751614	0.0	0.0	0.0	0.0	0.000976156991062403	0.0	0.0	0.0	0.0	5.93451804204244e-05	0.0	0.0002707941363219672	0.0	0.0
LPAR6	0.00032185485538416064	0.0002475457072950883	0.0	0.0023075256705836506	0.0	0.00019609503221194516	0.0	7.435971648856856e-05	0.001004677821827615	0.0	0.0	0.0	0.00019426267451535961	1.4468004148833347e-05	0.00010555911322151318	0.0	0.0011591858663363792	0.0
NCF4	0.00020887726068780487	0.0	0.0	0.0010711362358192496	0.0	0.0	0.0	0.0	0.0012129473753780336	0.0	0.002247694399038865	0.0	0.0	0.00011358117287623445	0.0	0.0009436768924970032	0.0	0.0006520377923786138
SIRPG	0.0010328017303335095	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00013755607824697874	0.0	0.0	0.0	0.0
SOX1-OT	2.2018221149143555e-05	0.0	0.00016563820181488903	0.0	0.00033912731967156227	0.0	1.5461941570489577e-06	0.0	0.0	0.0	1.3778348984158269e-05	0.001055092778270728	0.0	0.0006413753283729082	0.0	0.0	1.9679209099664032e-05	7.820458303817447e-05
IGHV3-43	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004878952093126148	0.0	0.0
TPM1	1.3620426188466645e-05	8.083176533679203e-05	0.0004414312466477716	0.00017294523637978484	0.0005758553056933374	0.0008830284371588891	1.4999471027769108e-05	0.0011253210680435873	0.00010834581710003482	0.0	1.537764953432122e-05	0.0005108149733144716	0.0019601561650968097	0.00014584810973027545	0.0034858116722752534	2.985770355002595e-05	0.0012540369481676946	0.00031797825056400917
CLSTN2	0.0	0.0	0.0015123714370507634	0.0	0.0002381497524918412	0.00025746537755167164	6.100819152513238e-05	0.0	0.0	0.0	0.0	0.0025153334993913454	0.00042724997054894345	0.0	0.0006985606809744082	3.324774705133674e-05	5.3922175067468505e-06	0.0
GRM3	0.0	6.403565976619301e-06	0.0	0.0	0.0	0.0	0.0030937112853459715	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005460569167303317	0.0	0.00015690929506221565	0.0
